id,tweet,Entity,Label,Start,End
248057681519198208,VP Biden on Romney: “He is totally out of touch with the reality of what ordinary Americans deal with every day. He does not get it.”,Americans,NORP,82,91
248057681519198208,VP Biden on Romney: “He is totally out of touch with the reality of what ordinary Americans deal with every day. He does not get it.”,every day,DATE,102,111
248055195274194944,VP Biden in IA: “The President has brought more trade cases against China in one term than the Bush administration did in eight years.”,China,GPE,68,73
248055195274194944,VP Biden in IA: “The President has brought more trade cases against China in one term than the Bush administration did in eight years.”,one,CARDINAL,77,80
248055195274194944,VP Biden in IA: “The President has brought more trade cases against China in one term than the Bush administration did in eight years.”,Bush,PERSON,95,99
248055195274194944,VP Biden in IA: “The President has brought more trade cases against China in one term than the Bush administration did in eight years.”,eight years,DATE,122,133
248052635800834048,"“President Obama understands that creating jobs here, keeping jobs here, bringing jobs back to America, that's the job of the President.”",Obama,PERSON,11,16
248052635800834048,"“President Obama understands that creating jobs here, keeping jobs here, bringing jobs back to America, that's the job of the President.”",America,GPE,95,102
248050116743815168,"On Romney’s jobs plan: “It will create 800,000 jobs—all of them overseas—and we’re being lectured by this guy about getting tough on China?”","800,000",CARDINAL,39,46
248050116743815168,"On Romney’s jobs plan: “It will create 800,000 jobs—all of them overseas—and we’re being lectured by this guy about getting tough on China?”",China,GPE,133,138
248047655371038720,"VP on Romney (2/2): “The President won that case. As a consequence, 1,000 workers are making tires in this country and earning a good wage.”",VP,ORG,0,2
248047655371038720,"VP on Romney (2/2): “The President won that case. As a consequence, 1,000 workers are making tires in this country and earning a good wage.”",Romney,ORG,6,12
248047655371038720,"VP on Romney (2/2): “The President won that case. As a consequence, 1,000 workers are making tires in this country and earning a good wage.”",2/2,CARDINAL,14,17
248047655371038720,"VP on Romney (2/2): “The President won that case. As a consequence, 1,000 workers are making tires in this country and earning a good wage.”","1,000",CARDINAL,68,73
248046356759973888,VP on Romney (1/2): “He called the President a protectionist for stepping up and stopping an unfair surge of Chinese automobile tires.”,VP,ORG,0,2
248046356759973888,VP on Romney (1/2): “He called the President a protectionist for stepping up and stopping an unfair surge of Chinese automobile tires.”,Romney,ORG,6,12
248046356759973888,VP on Romney (1/2): “He called the President a protectionist for stepping up and stopping an unfair surge of Chinese automobile tires.”,1/2,CARDINAL,14,17
248046356759973888,VP on Romney (1/2): “He called the President a protectionist for stepping up and stopping an unfair surge of Chinese automobile tires.”,Chinese,NORP,109,116
248043321367351297,VP in Iowa: “Isn’t it great having a President who thinks it matters whether or not there’s still an auto industry in the United States?”,VP,ORG,0,2
248043321367351297,VP in Iowa: “Isn’t it great having a President who thinks it matters whether or not there’s still an auto industry in the United States?”,Iowa,GPE,6,10
248043321367351297,VP in Iowa: “Isn’t it great having a President who thinks it matters whether or not there’s still an auto industry in the United States?”,the United States,GPE,118,135
247806478382141443,50 days left till the election—sign up to make a difference now: http://OFA.BO/Cj4M9G,50 days,DATE,0,7
247803979197718529,Just a few ways President Obama is moving this country forward: http://OFA.BO/JAP7CS,Obama,PERSON,26,31
247408396804952064,Join Dr. Jill Biden as a woman for Obama: http://OFA.BO/FZPHxg,Jill Biden,PERSON,9,19
247408396804952064,Join Dr. Jill Biden as a woman for Obama: http://OFA.BO/FZPHxg,Obama,PERSON,35,40
247407160340922370,"“From now until Election Day, I want to ask for everything you’ve got to help support President Obama and my husband.”—Dr. Biden in PA",Election Day,DATE,16,28
247407160340922370,"“From now until Election Day, I want to ask for everything you’ve got to help support President Obama and my husband.”—Dr. Biden in PA",Obama,GPE,96,101
247404651106955264,Dr. Biden: “That means talking to all the women in your lives—ask them who they trust to stand up for women & to keep expanding our rights.”,Biden,PERSON,4,9
247402188677197824,Dr. Biden in Pittsburgh: “We’ve got to realize how far we’ve come—and we’ve got to do our part to keep moving forward.” # Women2012,Biden,PERSON,4,9
247402188677197824,Dr. Biden in Pittsburgh: “We’ve got to realize how far we’ve come—and we’ve got to do our part to keep moving forward.” # Women2012,Pittsburgh,GPE,13,23
247402188677197824,Dr. Biden in Pittsburgh: “We’ve got to realize how far we’ve come—and we’ve got to do our part to keep moving forward.” # Women2012,Women2012,PERSON,122,131
247399626007773184,"“For women of my generation, we know we can’t go back and refight those same battles that we fought years or decades ago.”—Dr. Biden",years,DATE,100,105
247394794194759680,Dr. B: “The President has appointed more women to cabinet-level positions & more women to the federal bench in his 1st term than anyone.”,his 1st,DATE,111,118
247392090097582080,“It’s no surprise that the very first bill the President signed helped make it easier for women to earn the same pay as men.”—Dr. Biden,first,ORDINAL,32,37
247389534667542528,Dr. Biden on VP Biden: “He always says his proudest accomplishment was pushing for and passing the Violence Against Women Act.”,Biden,PERSON,4,9
247387050557444096,Dr. Jill Biden: “Barack is the son of a single mother who worked hard to pay the bills.”,Jill Biden,PERSON,4,14
247384044030005248,"“I’ve seen firsthand how Barack and Joe stand up for the rights and freedoms of women every day.”—Dr. Biden in Pittsburgh, PA",Barack,PERSON,25,31
247384044030005248,"“I’ve seen firsthand how Barack and Joe stand up for the rights and freedoms of women every day.”—Dr. Biden in Pittsburgh, PA",Joe,PERSON,36,39
247384044030005248,"“I’ve seen firsthand how Barack and Joe stand up for the rights and freedoms of women every day.”—Dr. Biden in Pittsburgh, PA",every day,DATE,86,95
247384044030005248,"“I’ve seen firsthand how Barack and Joe stand up for the rights and freedoms of women every day.”—Dr. Biden in Pittsburgh, PA",Pittsburgh,GPE,111,121
247090088142569472,"Dr. Jill Biden: “At the end of the day, it’s not Barack or Joe alone that are going to move this country forward. It’s you.”",Jill Biden,PERSON,4,14
247090088142569472,"Dr. Jill Biden: “At the end of the day, it’s not Barack or Joe alone that are going to move this country forward. It’s you.”",the end of the day,DATE,20,38
247090088142569472,"Dr. Jill Biden: “At the end of the day, it’s not Barack or Joe alone that are going to move this country forward. It’s you.”",Barack,PERSON,49,55
247090088142569472,"Dr. Jill Biden: “At the end of the day, it’s not Barack or Joe alone that are going to move this country forward. It’s you.”",Joe,PERSON,59,62
247082492694253568,Dr. Jill Biden on President Obama: “He implemented and expanded the G.I. Bill and signed tax cuts for businesses who hire veterans.”,Jill Biden,PERSON,4,14
247082492694253568,Dr. Jill Biden on President Obama: “He implemented and expanded the G.I. Bill and signed tax cuts for businesses who hire veterans.”,Obama,PERSON,28,33
247082492694253568,Dr. Jill Biden on President Obama: “He implemented and expanded the G.I. Bill and signed tax cuts for businesses who hire veterans.”,the G.I. Bill,LAW,64,77
247080011134300160,“They’re making smart investments to raise standards for teaching and learning in our public schools.”—Dr. Biden on POTUS & VPOTUS,POTUS & VPOTUS,ORG,116,130
247077638236147713,Dr. Biden on POTUS & VPOTUS: “They are giving students the right to repay their loans at a fixed percentage of their income.”,Biden,PERSON,4,9
247077638236147713,Dr. Biden on POTUS & VPOTUS: “They are giving students the right to repay their loans at a fixed percentage of their income.”,POTUS & VPOTUS,ORG,13,27
247074973221539841,"“Like most teachers, it isn’t just what I do—it is who I am.”—Dr. Jill Biden in Michigan",Jill Biden,PERSON,66,76
247074973221539841,"“Like most teachers, it isn’t just what I do—it is who I am.”—Dr. Jill Biden in Michigan",Michigan,GPE,80,88
247072422375870464,Dr. Biden: “So many issues I care deeply about are all at stake here in 2012.’,Biden,PERSON,4,9
247072422375870464,Dr. Biden: “So many issues I care deeply about are all at stake here in 2012.’,2012,DATE,72,76
247070001423605760,“This election is personal to me. And it’s not just because my husband’s name is on the ballot.”—Dr. Jill Biden in MI,Jill Biden,PERSON,101,111
246780879488315392,"In case you missed it, VP Biden rallied students in Eau Claire, Wisconsin yesterday: http://OFA.BO/ztJGv6",Eau Claire,PERSON,52,62
246780879488315392,"In case you missed it, VP Biden rallied students in Eau Claire, Wisconsin yesterday: http://OFA.BO/ztJGv6",Wisconsin,GPE,64,73
246780879488315392,"In case you missed it, VP Biden rallied students in Eau Claire, Wisconsin yesterday: http://OFA.BO/ztJGv6",yesterday,DATE,74,83
246757090809491456,"Go backstage with VP Biden, President Obama, and the First Lady at # DNC2012: http://OFA.BO/xqfbY1",VP Biden,ORG,18,26
246757090809491456,"Go backstage with VP Biden, President Obama, and the First Lady at # DNC2012: http://OFA.BO/xqfbY1",Obama,PERSON,38,43
246757090809491456,"Go backstage with VP Biden, President Obama, and the First Lady at # DNC2012: http://OFA.BO/xqfbY1",First,ORDINAL,53,58
246757090809491456,"Go backstage with VP Biden, President Obama, and the First Lady at # DNC2012: http://OFA.BO/xqfbY1",DNC2012,PERSON,69,76
246725175641530368,"Dr. B: “Every day, Barack and Joe are working so that every single American has an opportunity to provide for themselves & their families.”",Barack,PERSON,19,25
246725175641530368,"Dr. B: “Every day, Barack and Joe are working so that every single American has an opportunity to provide for themselves & their families.”",Joe,PERSON,30,33
246725175641530368,"Dr. B: “Every day, Barack and Joe are working so that every single American has an opportunity to provide for themselves & their families.”",American,NORP,67,75
246722682018738177,“The President has a plan to train 2 million workers through partnerships between businesses and community colleges.” # DrBiden2012,2 million,CARDINAL,35,44
246720139087728641,Dr. Biden: “Community colleges are a cornerstone of our education policies.”,Biden,PERSON,4,9
246717623109287936,Dr. Biden on POTUS and VPOTUS: “They doubled funding for Pell Grants and fought to make sure that student loan interest rates didn’t go up.”,Biden,PERSON,4,9
246717623109287936,Dr. Biden on POTUS and VPOTUS: “They doubled funding for Pell Grants and fought to make sure that student loan interest rates didn’t go up.”,POTUS,ORG,13,18
246717623109287936,Dr. Biden on POTUS and VPOTUS: “They doubled funding for Pell Grants and fought to make sure that student loan interest rates didn’t go up.”,VPOTUS,WORK_OF_ART,23,29
246717623109287936,Dr. Biden on POTUS and VPOTUS: “They doubled funding for Pell Grants and fought to make sure that student loan interest rates didn’t go up.”,Pell Grants,ORG,57,68
246713621760069632,“Barack and Joe are working hard to invest in education and make it easier for young people to afford college.”—Dr. Jill Biden in MN,Barack,PERSON,1,7
246713621760069632,“Barack and Joe are working hard to invest in education and make it easier for young people to afford college.”—Dr. Jill Biden in MN,Joe,PERSON,12,15
246713621760069632,“Barack and Joe are working hard to invest in education and make it easier for young people to afford college.”—Dr. Jill Biden in MN,Jill Biden,PERSON,116,126
246710041082732544,"Dr. Biden in MN: “I’m proud of this administration because I know that every single day, President Obama & my husband are fighting for you.”",Biden,PERSON,4,9
246710041082732544,"Dr. Biden in MN: “I’m proud of this administration because I know that every single day, President Obama & my husband are fighting for you.”",MN,GPE,13,15
246710041082732544,"Dr. Biden in MN: “I’m proud of this administration because I know that every single day, President Obama & my husband are fighting for you.”",every single day,DATE,71,87
246710041082732544,"Dr. Biden in MN: “I’m proud of this administration because I know that every single day, President Obama & my husband are fighting for you.”",Obama &,ORG,99,106
246704589385121792,"Dr. Jill Biden is hitting the campaign trail with stops in Minnesota, Michigan & Pennsylvania—we’ll be covering all the action right here.",Jill Biden,PERSON,4,14
246704589385121792,"Dr. Jill Biden is hitting the campaign trail with stops in Minnesota, Michigan & Pennsylvania—we’ll be covering all the action right here.",Minnesota,GPE,59,68
246704589385121792,"Dr. Jill Biden is hitting the campaign trail with stops in Minnesota, Michigan & Pennsylvania—we’ll be covering all the action right here.",Michigan & Pennsylvania,ORG,70,93
246391705018966016,VP Biden in WI: “America is coming back. We’re not going back. We’re going forward.”,WI,PERSON,12,14
246391705018966016,VP Biden in WI: “America is coming back. We’re not going back. We’re going forward.”,America,GPE,17,24
246389178403803136,"“We see a future where America leads not only by the example of our power, but by the power of our example.”—VP Biden",America,GPE,23,30
246386738342264833,"“Our plan focuses first on education—100,000 new science and math teachers in the next 10 years.”—VP Biden in Eau Claire, WI",first,ORDINAL,18,23
246386738342264833,"“Our plan focuses first on education—100,000 new science and math teachers in the next 10 years.”—VP Biden in Eau Claire, WI",the next 10 years,DATE,78,95
246386738342264833,"“Our plan focuses first on education—100,000 new science and math teachers in the next 10 years.”—VP Biden in Eau Claire, WI",Eau Claire,GPE,110,120
246386738342264833,"“Our plan focuses first on education—100,000 new science and math teachers in the next 10 years.”—VP Biden in Eau Claire, WI",WI,PERSON,122,124
246384151052296192,VP Biden on Romney-Ryan: “They are not for Medicare. They are for a plan called Vouchercare.”,Medicare,ORG,43,51
246384151052296192,VP Biden on Romney-Ryan: “They are not for Medicare. They are for a plan called Vouchercare.”,Vouchercare,ORG,80,91
246381663054086144,VP on the GOP: “What they're proposing will not extend the life of Medicare. It will actually put the trust fund in jeopardy in 2016.”,VP,ORG,0,2
246381663054086144,VP on the GOP: “What they're proposing will not extend the life of Medicare. It will actually put the trust fund in jeopardy in 2016.”,GOP,ORG,10,13
246381663054086144,VP on the GOP: “What they're proposing will not extend the life of Medicare. It will actually put the trust fund in jeopardy in 2016.”,Medicare,ORG,67,75
246381663054086144,VP on the GOP: “What they're proposing will not extend the life of Medicare. It will actually put the trust fund in jeopardy in 2016.”,2016,DATE,128,132
246379132282347520,"VP Biden on Romney-Ryan: “To them, it doesn’t matter much where American companies put their money or where they create jobs.”",American,NORP,64,72
246374100975628288,"“The Romney-Ryan budget calls for massive cuts in elementary and secondary education.”—VP Biden in Eau Claire, WI",Eau Claire,PERSON,99,109
246374100975628288,"“The Romney-Ryan budget calls for massive cuts in elementary and secondary education.”—VP Biden in Eau Claire, WI",WI,PERSON,111,113
246371621630246912,VP in WI: “6 out of every 10 jobs in the next 10 years are going to require a degree or certificate beyond high school—we must be prepared.”,VP,ORG,0,2
246371621630246912,VP in WI: “6 out of every 10 jobs in the next 10 years are going to require a degree or certificate beyond high school—we must be prepared.”,WI,ORG,6,8
246371621630246912,VP in WI: “6 out of every 10 jobs in the next 10 years are going to require a degree or certificate beyond high school—we must be prepared.”,6,CARDINAL,11,12
246371621630246912,VP in WI: “6 out of every 10 jobs in the next 10 years are going to require a degree or certificate beyond high school—we must be prepared.”,10,CARDINAL,26,28
246371621630246912,VP in WI: “6 out of every 10 jobs in the next 10 years are going to require a degree or certificate beyond high school—we must be prepared.”,the next 10 years,DATE,37,54
246368033327685632,“The President & I know neither one of us would be standing where we are today were it not for help we received in scholarships and loans.”,today,DATE,73,78
246364643491201025,"VP: “The President & I have a fundamentally different vision than Gov. Romney & Congressman Ryan, and a different value set that guides us.”",VP,ORG,0,2
246364643491201025,"VP: “The President & I have a fundamentally different vision than Gov. Romney & Congressman Ryan, and a different value set that guides us.”",Ryan,PERSON,92,96
246360646902505472,"Eau Claire, WI welcomed VP Biden with flair today:pic.twitter.com/WrDY5Q4r",Eau Claire,PERSON,0,10
246360646902505472,"Eau Claire, WI welcomed VP Biden with flair today:pic.twitter.com/WrDY5Q4r",WI,PERSON,12,14
246360646902505472,"Eau Claire, WI welcomed VP Biden with flair today:pic.twitter.com/WrDY5Q4r",today,DATE,44,49
246039307058552834,President Obama on the values and faith that guide him—and our country—through difficult times: http://OFA.BO/Rma6Hp,Obama,PERSON,10,15
245996199671373824,"“We have a lot of obligations—only one truly sacred one, and that is to equip those we send to war & care for those who come home from war.”",only one,CARDINAL,30,38
245989999386976256,"VP Biden: “We've increased benefits for Medicare recipients, and in addition, we've extended the solvency of this system to the year 2024.”",Medicare,ORG,40,48
245989999386976256,"VP Biden: “We've increased benefits for Medicare recipients, and in addition, we've extended the solvency of this system to the year 2024.”",the year 2024,DATE,124,137
245987236007510016,“We’ve set a goal—and we will accomplish it—of creating 1 million new manufacturing jobs by 2016.”—Vice President Biden,1 million,CARDINAL,56,65
245987236007510016,“We’ve set a goal—and we will accomplish it—of creating 1 million new manufacturing jobs by 2016.”—Vice President Biden,2016.”—Vice,ORG,92,103
245987236007510016,“We’ve set a goal—and we will accomplish it—of creating 1 million new manufacturing jobs by 2016.”—Vice President Biden,Biden,PERSON,114,119
245985749437128705,"VP: “Our President knows creating jobs here in America, keeping jobs here, and bringing jobs back to America—that's the job of a President.”",America,GPE,47,54
245985749437128705,"VP: “Our President knows creating jobs here in America, keeping jobs here, and bringing jobs back to America—that's the job of a President.”",America,GPE,101,108
245619770861424640,"“My personal prayer for all of you is that in every succeeding year, you’re able to sing more than you weep.”—Vice President Biden",every succeeding year,DATE,46,67
245619770861424640,"“My personal prayer for all of you is that in every succeeding year, you’re able to sing more than you weep.”—Vice President Biden",Biden,PERSON,125,130
245287221580660739,VP Biden swung through Ohio this weekend—and supporters greeted him warmly at every stop: http://OFA.BO/5mvx9e,Ohio,GPE,23,27
245287221580660739,VP Biden swung through Ohio this weekend—and supporters greeted him warmly at every stop: http://OFA.BO/5mvx9e,this weekend,DATE,28,40
245219274392743936,"It was peach pie and motorcycle talk for the VP at Cruisers Diner in Seaman, Ohio yesterday:pic.twitter.com/mASs8rG0",VP,ORG,45,47
245219274392743936,"It was peach pie and motorcycle talk for the VP at Cruisers Diner in Seaman, Ohio yesterday:pic.twitter.com/mASs8rG0",Cruisers Diner,ORG,51,65
245219274392743936,"It was peach pie and motorcycle talk for the VP at Cruisers Diner in Seaman, Ohio yesterday:pic.twitter.com/mASs8rG0",Seaman,GPE,69,75
245219274392743936,"It was peach pie and motorcycle talk for the VP at Cruisers Diner in Seaman, Ohio yesterday:pic.twitter.com/mASs8rG0",Ohio,GPE,77,81
245219274392743936,"It was peach pie and motorcycle talk for the VP at Cruisers Diner in Seaman, Ohio yesterday:pic.twitter.com/mASs8rG0",yesterday,DATE,82,91
245219274392743936,"It was peach pie and motorcycle talk for the VP at Cruisers Diner in Seaman, Ohio yesterday:pic.twitter.com/mASs8rG0",pic.twitter.com/mASs8rG0,ORG,92,116
244823723457261568,"“It's never been a good bet to bet against America!”—VP Biden in Zanesville, OHpic.twitter.com/j4u404Wb",America!”—VP Biden,LOC,43,61
244823723457261568,"“It's never been a good bet to bet against America!”—VP Biden in Zanesville, OHpic.twitter.com/j4u404Wb",Zanesville,GPE,65,75
244504232902938624,"More than 700,000 grassroots donations—and counting—to help re-elect President Obama and Vice President Biden: http://OFA.BO/mKNk6x","More than 700,000",CARDINAL,0,17
244504232902938624,"More than 700,000 grassroots donations—and counting—to help re-elect President Obama and Vice President Biden: http://OFA.BO/mKNk6x",Obama,PERSON,79,84
244504232902938624,"More than 700,000 grassroots donations—and counting—to help re-elect President Obama and Vice President Biden: http://OFA.BO/mKNk6x",Biden,PERSON,104,109
244229413665906690,Pitch in $5 to the President and Vice President who are working to strengthen the middle class every day: http://OFA.BO/VHrfLD,5,MONEY,10,11
244229413665906690,Pitch in $5 to the President and Vice President who are working to strengthen the middle class every day: http://OFA.BO/VHrfLD,every day,DATE,95,104
244187255193886722,President Obama laid out a plan to restore the promise of middle class security last night: http://OFA.BO/m38AFi,Obama,PERSON,10,15
244187255193886722,President Obama laid out a plan to restore the promise of middle class security last night: http://OFA.BO/m38AFi,last night,TIME,80,90
244155961084899328,VP Biden spoke from the heart last night—watch his speech and get inspired all over again: http://OFA.BO/sq3Ekj,VP Biden,ORG,0,8
244155961084899328,VP Biden spoke from the heart last night—watch his speech and get inspired all over again: http://OFA.BO/sq3Ekj,last night,TIME,30,40
244132598211829760,"After a great # DNC2012, it’s time to register voters and win this thing—find a weekend of action event near you: http://OFA.BO/tTCgFo",DNC2012,MONEY,16,23
244132598211829760,"After a great # DNC2012, it’s time to register voters and win this thing—find a weekend of action event near you: http://OFA.BO/tTCgFo",a weekend,DATE,78,87
244099332230492161,"If you’re in for four more years, stand with President Obama and Vice President Biden today: http://OFA.BO/wotyfV",four more years,DATE,17,32
244099332230492161,"If you’re in for four more years, stand with President Obama and Vice President Biden today: http://OFA.BO/wotyfV",Obama,PERSON,55,60
244099332230492161,"If you’re in for four more years, stand with President Obama and Vice President Biden today: http://OFA.BO/wotyfV",Biden,PERSON,80,85
244085169462579201,". @ BarackObama, @ MichelleObama, VP Biden, and Dr. Jill Biden—together again on the campaign trail! Follow @OFA_NH and @OFA_IA for the latest.",BarackObama,ORG,4,15
244085169462579201,". @ BarackObama, @ MichelleObama, VP Biden, and Dr. Jill Biden—together again on the campaign trail! Follow @OFA_NH and @OFA_IA for the latest.",MichelleObama,ORG,19,32
244085169462579201,". @ BarackObama, @ MichelleObama, VP Biden, and Dr. Jill Biden—together again on the campaign trail! Follow @OFA_NH and @OFA_IA for the latest.",Jill Biden,PERSON,52,62
243908353116479488,Pitch in $5 now to make sure this campaign stays strong all the way to a win in November: http://OFA.BO/x2Xfs2,5,MONEY,10,11
243908353116479488,Pitch in $5 now to make sure this campaign stays strong all the way to a win in November: http://OFA.BO/x2Xfs2,November,DATE,80,88
243883239561908224,“The middle class wasn’t a number—it wasn’t a net worth. It was more of a value set.”—VP Biden on his upbringing: http://OFA.BO/3uM49m,http://OFA.BO/3uM49,CARDINAL,114,133
243881926388232192,We’ll be live-tweeting the VP’s speech on @ Obama2012—follow along for the latest.,VP,ORG,27,29
243790415487172608,"Before @ BarackObama takes the stage tonight, watch his brother-in-law Craig relive another DNC speech: http://OFA.BO/duUtNd",BarackObama,ORG,9,20
243790415487172608,"Before @ BarackObama takes the stage tonight, watch his brother-in-law Craig relive another DNC speech: http://OFA.BO/duUtNd",tonight,TIME,37,44
243790415487172608,"Before @ BarackObama takes the stage tonight, watch his brother-in-law Craig relive another DNC speech: http://OFA.BO/duUtNd",Craig,PERSON,71,76
243790415487172608,"Before @ BarackObama takes the stage tonight, watch his brother-in-law Craig relive another DNC speech: http://OFA.BO/duUtNd",DNC,ORG,92,95
243772864807972865,Catch up on all the great speeches and stories from # DNC2012 so far: http://OFA.BO/WJwrJT,DNC2012,MONEY,54,61
243740313292791810,RT if you’re excited for VP Biden’s speech at 9:35pm ET:pic.twitter.com/c0GFICkV,VP Biden,ORG,25,33
243740313292791810,RT if you’re excited for VP Biden’s speech at 9:35pm ET:pic.twitter.com/c0GFICkV,9:35pm,CARDINAL,46,52
243544506748784640,President Bill Clinton is explaining why we should vote Obama-Biden on Nov. 6. Watch it live: http://barackobama.com/live,Bill Clinton,PERSON,10,22
243544506748784640,President Bill Clinton is explaining why we should vote Obama-Biden on Nov. 6. Watch it live: http://barackobama.com/live,Obama-Biden,LOC,56,67
243544506748784640,President Bill Clinton is explaining why we should vote Obama-Biden on Nov. 6. Watch it live: http://barackobama.com/live,Nov. 6,DATE,71,77
243496662763446272,Get to know the 5 key points of the Democratic Party platform in 1 RT-friendly graphic:pic.twitter.com/LiIAH4Es,5,CARDINAL,16,17
243496662763446272,Get to know the 5 key points of the Democratic Party platform in 1 RT-friendly graphic:pic.twitter.com/LiIAH4Es,Democratic Party,ORG,36,52
243496662763446272,Get to know the 5 key points of the Democratic Party platform in 1 RT-friendly graphic:pic.twitter.com/LiIAH4Es,1,CARDINAL,65,66
243461925902643201,Couldn’t make it to Charlotte? Catch VP Biden and President Obama’s speeches at a neighborhood watch party tomorrow: http://OFA.BO/DE2sXK,Charlotte,PERSON,20,29
243461925902643201,Couldn’t make it to Charlotte? Catch VP Biden and President Obama’s speeches at a neighborhood watch party tomorrow: http://OFA.BO/DE2sXK,Obama,PERSON,60,65
243461925902643201,Couldn’t make it to Charlotte? Catch VP Biden and President Obama’s speeches at a neighborhood watch party tomorrow: http://OFA.BO/DE2sXK,tomorrow,DATE,107,115
243438658600968194,'Barack knows the American dream because he's lived it.' Watch @ MichelleObama's debut at the DNC last night: http://OFA.BO/c8zrbQ,Barack,PERSON,1,7
243438658600968194,'Barack knows the American dream because he's lived it.' Watch @ MichelleObama's debut at the DNC last night: http://OFA.BO/c8zrbQ,American,NORP,18,26
243438658600968194,'Barack knows the American dream because he's lived it.' Watch @ MichelleObama's debut at the DNC last night: http://OFA.BO/c8zrbQ,MichelleObama,ORG,65,78
243438658600968194,'Barack knows the American dream because he's lived it.' Watch @ MichelleObama's debut at the DNC last night: http://OFA.BO/c8zrbQ,DNC,ORG,94,97
243438658600968194,'Barack knows the American dream because he's lived it.' Watch @ MichelleObama's debut at the DNC last night: http://OFA.BO/c8zrbQ,last night,TIME,98,108
243408809400365056,"If # DNC2012 has you fired up, do something about it: Commit to vote today. http://OFA.BO/hyxkMG",today,DATE,69,74
243378677742702592,San Antonio Mayor Julian Castro knocked it out of the park at # DNC2012 last night. Take a look: http://OFA.BO/76nXqU,San Antonio,GPE,0,11
243378677742702592,San Antonio Mayor Julian Castro knocked it out of the park at # DNC2012 last night. Take a look: http://OFA.BO/76nXqU,Julian Castro,PERSON,18,31
243378677742702592,San Antonio Mayor Julian Castro knocked it out of the park at # DNC2012 last night. Take a look: http://OFA.BO/76nXqU,DNC2012,MONEY,64,71
243378677742702592,San Antonio Mayor Julian Castro knocked it out of the park at # DNC2012 last night. Take a look: http://OFA.BO/76nXqU,last night,TIME,72,82
243360639257559040,VP Biden. Kal Penn. Coming tomorrow to a livestream near you: http://OFA.BO/ph5ejZ,Kal Penn,PERSON,10,18
243360639257559040,VP Biden. Kal Penn. Coming tomorrow to a livestream near you: http://OFA.BO/ph5ejZ,tomorrow,DATE,27,35
243173476050010112,Jill and I are looking forward to hearing from our amazing First Lady tonight—we think she's going to knock it out of the park. –Joe,Jill,PERSON,0,4
243173476050010112,Jill and I are looking forward to hearing from our amazing First Lady tonight—we think she's going to knock it out of the park. –Joe,tonight,TIME,70,77
243173476050010112,Jill and I are looking forward to hearing from our amazing First Lady tonight—we think she's going to knock it out of the park. –Joe,Joe,PERSON,129,132
243154801767112704,A moving tribute to the late Sen. Ted Kennedy: http://OFA.BO/vTHejY,Ted Kennedy,PERSON,34,45
243091451490222080,"VP to union workers in MI: “We know who built this country, and we know who is going to rebuild it. It’s you. We should be thanking you.”",VP,ORG,0,2
243089565995384832,"“Let me make something clear and say it to the press, America is better off today.”—Vice President Biden in Detroit",America,GPE,54,61
243089565995384832,"“Let me make something clear and say it to the press, America is better off today.”—Vice President Biden in Detroit",today,DATE,76,81
243089565995384832,"“Let me make something clear and say it to the press, America is better off today.”—Vice President Biden in Detroit",Biden,PERSON,99,104
243089565995384832,"“Let me make something clear and say it to the press, America is better off today.”—Vice President Biden in Detroit",Detroit,GPE,108,115
243086213194604544,"“It’s simple, folks. We’re for Medicare; they're for voucher-care. And if they win, people are in trouble.”—VP Biden",Medicare,ORG,31,39
243083678576689152,"VP Biden: “While we’re talking about making sure we protect Medicare, they're talking about creating an entire new system—voucher-care.”",Medicare,ORG,60,68
243076342759976961,"“Because of you and your productivity, the combined auto companies have committed to invest another $23 billion in expansion in America.”",another $23 billion,MONEY,92,111
243076342759976961,"“Because of you and your productivity, the combined auto companies have committed to invest another $23 billion in expansion in America.”",America,GPE,128,135
243073573508481024,“You’re the reason why the automobile industry is back.”—VP Biden at an AFL-CIO labor rally in Detroit yesterday,AFL-CIO,ORG,72,79
243073573508481024,“You’re the reason why the automobile industry is back.”—VP Biden at an AFL-CIO labor rally in Detroit yesterday,Detroit,GPE,95,102
243073573508481024,“You’re the reason why the automobile industry is back.”—VP Biden at an AFL-CIO labor rally in Detroit yesterday,yesterday,DATE,103,112
243071051607707648,"VP in Detroit yesterday: “Much of what they told you at their convention is simply, as they say in my old neighborhood, not on the level.”",VP,ORG,0,2
243071051607707648,"VP in Detroit yesterday: “Much of what they told you at their convention is simply, as they say in my old neighborhood, not on the level.”",Detroit,GPE,6,13
243071051607707648,"VP in Detroit yesterday: “Much of what they told you at their convention is simply, as they say in my old neighborhood, not on the level.”",yesterday,DATE,14,23
243055024647839745,Cheer on VP Biden and President Obama Thursday night at a # DNC2012 watch party near you: http://OFA.BO/swCyMj,Obama,PERSON,32,37
243055024647839745,Cheer on VP Biden and President Obama Thursday night at a # DNC2012 watch party near you: http://OFA.BO/swCyMj,Thursday,DATE,38,46
243055024647839745,Cheer on VP Biden and President Obama Thursday night at a # DNC2012 watch party near you: http://OFA.BO/swCyMj,night,TIME,47,52
243041025738813440,"The VP took the stage in York, Pennsylvania with his grandson and son on Sunday.pic.twitter.com/m8Yxk7sm",VP,ORG,4,6
243041025738813440,"The VP took the stage in York, Pennsylvania with his grandson and son on Sunday.pic.twitter.com/m8Yxk7sm",York,GPE,25,29
