reviewID,reviewerID,asin,reviewerName,reviewText,overall,summary,unixReviewTime
19613,A2ICHZ7FMFFW2N,B000XEV9YE,D. Floyd,We can't find this tea at local grocers but again Amazon to the rescue.  This tea is full of body and tastes amazing.  Once you get hooked on &#34;the good stuff&#34; forget ever going back to generic grocery store brand.  Combine this with a chilly afternoon and some scones and you have moment meant for commercials and dream sequences.,5,Best tea ever!,1356825600
22308,A2F2KWW7IMZIRJ,B000SATIBO,"Laura W-A ""sci-fi geek-girl""","Earl Grey (and various variations thereof) is my favorite tea. I love the fact that I can get a good tasting version in a 16oz bag for such a good price, and on the subscribe and save plan. YAY! I am happy.",5,Great tea,1382400000
35039,A28CAC7AAFWAXF,B000GZUAFE,moonglow,"This vegetarian chili mix is simple to make! I prepared the chili in under 15 mins. (using the stovetop method) and spooned it over some leftover rotini noodles, sprinkled on some cheddar cheese and microwaved about 20 seconds to melt. The chili is very flavorful (although not spicy enough for me). I plan to keep buying this mix and preparing it different ways, including the suggestions provided by the previous reviewers. I would love to see a hot and spicy version of this mix in my grocery store!",4,"Easy to Prepare and Tasty, Too",1317686400
4092,A29YQ3Y5UHRH3M,B000JZA1VO,"Jonathan M. Berman ""Kitty Safe Network""","All the Snickers Bars had a weird chemically or rancid taste that I could not place, and I had to toss them out... itwas really disgusting.",1,Hit and Miss,1365033600
16828,AEV3QR7WPT2E9,B004VLVHK6,"Andrew Wiggin ""ender""","I've made sandwich bread, tortillas, pizza dough, biscuits, and even cookies with this stuff so far, without having to add white flour to sweeten the taste. :D",5,Delicious!!,1376352000
33761,A35Q0RBM3YNQNF,B00866KCBM,M. Hill,"President's Choice is a Canadian brand of coffee, relatively new to the Tassimo T-Disc selections. My old favorite was Starbucks but when they stopped making T-Discs I moved on to other brands -- Nabob, Carte Noire, Tim Horton's and Mastro Lorenzo brands. Recently, I tried President's Choice dark roast and was sufficiently impressed that trying a lighter, medium roast, seemed like a good idea.Tassimo is the single cup brewer I have been using for almost five years.  It is always good to find new varieties and this medium brew is delicious. Surprisingly full-bodied, and although not truly bold, it is close, so if lighter brews are preferred, this might be a little too strong. Of course, economically, additional water can be added to make a larger, weaker cup of coffee.  Out of the box, one of these T-Discs makes an eight ounce cup, and there are fourteen discs per package.Smooth flavor, no strong acidic notes, like the Gevalia that I dislike, and after cooling, I've noticed some brands have an odd aftertaste, but the President's Choice stays true whether hot or cool. This is a delicious addition to the T-Disc selections.",5,Tassimo President's Choice Medium Roast T-Discs,1397001600
15718,A3QEPSZ62L6BU5,B002EY5TTW,Julius Weber,The best canned tuna to be had. I have tried them all. Nice firm piece of tuna in every can. No bits floating in mirky liquid as with cheaper brands. A real joy.,5,The best canned Tuna.,1396224000
41237,AFOV2K4F0MDTZ,B000VK3ZGA,Zoeeagleeye,"I love coffee but don't drink it that often because my body reacts badly to the acidity. So I was really wanting this coffee to be ""the one.""I invited 3 friends over to help me try it. The consensus was that Dan found it a little weak, Harry could really tell there was less acid in it and Gayle gave it 5 stars because it didn't ""bowl her over"" with harsh flavor.As for me, I loved the smoothness of the brew best of all. I did find it on the weak side after the initial velvety taste went over the tongue. The flavor was rather bland. There was no over-all deep, full-bodied taste, but with the beans adjusted to exclude acidity, I didn't think there would be.I would drink it again, but probably wouldn't buy it. As the title says:  A Decent Average Coffee",3,A Decent Average Coffee,1314144000
10670,A3355TU2GYGQQ3,B005K4Q1T0,"Paula S. ""Paula S.""",Its not as good as homemade with milk but it is quicker and had a good flavor once I tried all three cup sizes.  The middle size tasted the best to me.  I thought the smaller cup was too strong and the largest size too weak.  The middle size cup had the best flavor.  I actually ended up buying two boxes of these because I was not paying close attention and sent the first box to my daughter since that is the address I use most sending gifts to the grandchildren.  It worked out since I bought her a single serve coffee maker for Christmas but it did kind of give my surprise. away. She said the kids really like these K cups.,4,Decent cup of hot cocoa.,1389052800
24692,A3QA0BBQW08DLZ,B003KV4LRO,"Mc ""m0c21""","I thought this was okay. Texture was drier than the other coutry cuts that I have had from Buffalo Bills. Flavor was only but nothing amazing. It is definitely spicy though, so if you can't handle spice, then avoid this. My favorite is the honey pepper.",4,Good but not the best,1334793600
13689,A1KVAU30GZMKQ2,B005GYJUG0,BlondieGal,"I use it for my unflavored protein powder. Sometimes in a cup of tea. Tastes very good. I buy them on the subscribe and save program. I like that the bottles are plastic. When I used to buy these at world market, they were glass. I hate the glass.",5,Love it!,1374451200
9522,A1HBC0NBQJHT7X,B005BPVB9S,Bookphile,"Everything about this product seems to scream health food.  From the product name to its packaging to its touting of the many healthy ingredients used, it looks like it's some sort of wonder health food.  Yet a quick look at the ingredient list reveals that the very first ingredient is...sugar.Now, I'm not saying that this is necessarily a problem in and of itself.  If you're looking for a sweet treat and you're debating between, say, this and a candy bar, I'd definitely urge you to go for this.  However, it's certainly worth noting that this product has a lot of added sugar so, for all its otherwise fairly healthy ingredients, you'd be better off eating some fruit or a slice of whole grain bread with whole fruit spread.However, as a treat, I think these little bites are nice.  I like the crunch and the contrasting textures of the oats and sesame seeds.  The serving size is generous--over 40 bites--but the pieces are small, so you may not be getting as much as you think you are.  Still, because these are so full of contrasting textures, I find that I only need a small amount to satisfy a serious chocolate craving.  They have a nice cocoa flavor without being overly sweet, and the cinnamon adds a nice, warm touch.It didn't really surprise me that I liked these crackers; the real challenge was my kids.  Both my eight-year-old and my two-year-old like them, though, so they serve as a decent alternative to graham crackers.",4,"Tasty, but not exactly a health food bomb",1330992000
47136,A2NH7EM5QX7FEJ,B003KLSZGW,Karla C,"I love all the Doctor Kracker crispbread products.  They make one of the best healthy, filling snacks you can buy, plus they're organic!",5,Very good crispbread!,1390435200
49879,A24N79JNVNFSBV,B001E5E20O,jhcpa,Loose tea is the way to go and this brand is no exception. Lots of flavor and the packaging seals in the freshness very well. It's not cheap- but you get what you pay for. You will not be disappointed if you are a tea drinker and enjoy not being locked into using tea bags.,5,Excellent Tasting Tea,1226534400
23723,A2U421A0A0D2T6,B00B40L4EQ,Doug,"very good, goes great as a topping, with milk, or just by itselfmuch healthier than most cookies you'll find",5,"good, and healthier for you than most cookies!",1386720000
1388,A158QR1IJS2EHC,B00DSQZNEG,T. Boyd,"This stuff is potent, as so many other buyers have observed.  I dip a teaspoon (not a measuring one) in and pick up the tiniest amount that sticks to the spoon.  I took another reviewers advice and store this in a glass mason jar.  This amount will probably outlive me.",5,Be careful,1390089600
27144,AJRFZ0VZ0LD26,B0026ZYZ7Q,"Reader ""Eugenia""","I was introduced to ginger tea several years ago when I started practicing yoga.  I like this tea because it helps digestive system.  No matter what you eat, if you have ginger tea during or after meal, your food will be digested more easily and if you occasionally have issues with indigestion, this is the most natural way to get rid of that problem.Perhaps drinking this tea is an acquired taste.  One has to like peppery spiceness of the tea - which I certainly do.  In addition to many healthy benefits of this tea, it is important to mention that this particular brand (Numi) offers the organic alternative to any other products out there.  Packaging comes in biodegradable filter paper tea bags.  Boxes that contain (16) tea bags are recyclable and printed with soy based ink.  Packaging does not include shrink wrap, so most parts of the tea package can be recycled and/or composted.  Box has convenient opening on the bottom front.  All of the ingredients of this product are real (organic black Pu-erh and organic ginger).  Product can be find in grocery stores and more information can be obtained on the numitea.com website.One tea bag is sufficient for hot tea.  If you prefer ice tea, the bag recommends using 2 tea bags in glass filled with cold water and ice.  This tea is also kosher, but do not forget, it does have caffeine in it!I personally love ginger tea because it gives my stomach nice, warm feeling and it is packed with antioxidants.",5,Ginger tea,1366934400
31941,ANZP93AKX3ZYZ,B0029XDZIK,Rebecca,Great tasting coffee for those looking for milder breakfast blend coffee.  Smooth finish and not too strong.  Great to start your day.,5,Good coffee,1362873600
29562,A3VI2VETB90ZG5,B004TPUT9Y,J. Sullivan,"The Pastar&iacute;so Mac & Cheese meal is not as flavorful as any of the other boxed macaroni and cheese products that I've tried, but for a microwave dish, especially one that is formulated to be free of gluten found in wheat, soy, eggs and nuts, it tastes alright.The water fill line can be found as a series of half-inch indentations along the inside of the cup at about three quarters the cup's height.It takes three and a half minutes on high power in the microwave, followed by a one minute period of rest before enjoying. Though not instructed to do so, I stirred the product well in between the cooking and resting times in order to make certain all of the flavor powder is thoroughly blended; this works well, as it results in a consistent, albeit thin sauce.I had to wait far longer than one minute for the sauce to thicken, yet it still came out thin. The thickness of the sauce probably depends on how much of the powdered mix boils out over the top of the cup. I had better luck with the brown rice version, which I prefer over the white rice version.This product contains twenty-eight percent of the recommended daily sodium intake, along with thirteen percent of both the daily carbohydrates and saturated fats, so this product is by no means a healthful alternative to nonrestrictive boxed macaroni recipes. I have no need to avoid gluten, but for people who need to avoid gluten, Pastar&iacute;so provides a convenient, easily prepared macaroni and cheese option.",3,Convenient Gluten-Free Microwave Macaroni Meal,1359417600
15961,A15MUBAQPWYUR4,B000HK9IKG,"Jaunita Nolan ""Jaunita Nolan""","I would purchase from none other than Amazon, this is the best product around to save you from real sugar and to flavor drinks you would never had thought of.  I was on a protocol and I lived on this every day,  it us super. !!!!  I still use it even though I am not on the protocol at this time.",5,Stevia,1306540800
44178,A39HMYM4H96J7Z,B00271OPVU,"Agent00711 ""Agent00711""","My favorite grade b prior to this was Highland Sugarworks.  Now, I love them equally!  I use them to sweeten homemade soy, almond, cashew, and pecan milks.  What complex flavor this product brings to them.",5,Love it!,1393977600
31047,A2L6QS8SVHT9RG,B004K00DGC,NA,"This Nestle 'Crisp Apple' Jamba juice energy drink, is actually quite nice - it contains 20g of sugar, and 22 carbs, along with 90 calories each can.  The taste is actually quite good: straight from the fridge it tastes like a granny smith apple in a can!  It packs a regular amount of caffeine (like coffee), and is quite palatable, but all in all I'm not likely to drink more: it's just too much sugar for me to get the amount of caffeine, plus I'm not big on sparkling beverages too often.  It's palatable, it's good, but it's not for me: would recommend if it fits into your plans for energy, sugar and you like the taste of crisp apples...",4,"Tasty, sparkly Granny Smith in a can - palatable but not for me...",1310774400
15017,A1F41BJHHOL48Q,B002EE5G72,Janie S Lyons,"I ordered this once because it was the most cost effective natural option online.  It does have sugar, and it is sweet.  I find it better tasting than Nutella. It is smooth, creamy and delicious, we don't get anything else now.  We don't eat it all the time, but some of this spread on a slice of sprouted multi-grain bread is a wonderful treat.",5,"Not the same as Nutella, but we liked it better.",1350518400
19245,A1S78V0MOUYFUA,B000F3V880,L A.,"Although it has Habanero in the title, this is not a hot sauce.  It is a sweet sauce with a touch of spice.  Excellent as a condiment or a cooking sauce (seet and sour pork) or even on salads! It is excellent over fish and as a dipping sauce.  Highly recommended.",5,Excellent Sweet and Tangy sauce.,1238112000
7956,A325RWA8LHK2QJ,B000EVQ7UW,Nettie Scott,"I've been using Nile Spice soups for many, many years and this is still one of my favorites,  Not only is it good as a quick micro waveable lunch, but it is also great as an additive to my own homemade soups and chili.  Add a little turkey, chicken, shrimp or andoille sausage and rev up the spices, and put a little cheese or plain yogurt on top and you can create a great dinner with some cornbread or tortillas. For those who don't like too much spice in food you will like this soup as it is gently flavored.  For vegetarians it is a real treat.  The price is great, especially as this is a subscribe and save item at Amazon.  I prefer to empty the little cups of dry mix into a storage jar as I rarely use this soup without doing a little something to it.  I find it is easier to keep one medium jar full than it is to stack a bunch of paper cups in my kitchen cabinet.  Just takes a measuring spoon to figure out how much to use depending upon how much I want to prepare.  Great stuff.",5,Always good for a quick meal.,1365638400
42758,ALL9XFM0Q1N4E,B00DUQDIKU,Monopoly J,It was a free tea sample with purchase of an energy bar. So that's always nice.,5,Free Sample,1405382400
47246,A2U32P062OKK1D,B000HDKZK0,Chocomint,"Yeah, these are pretty inedible.First, there's the texture.  I could forgive that if there were other positive points about these so-called cookies.  They basically taste like dates, not chocolate.  There are chocolate chips in them, but they were very underwhelming.  I could get over the date-ness and texture of the snickerdoodles, but those at least had some cinnamon to balance it all out.  The supposed chocolate content of these cookies gets overpowered by the fruitier components and lost to the ages.  I'm going to throw out the rest of the box.  Even if I knew someone who wanted them, I wouldn't want to subject anyone else to the vile flavor unless I told them beforehand that they were eating DATE cookies and not BROWNIE cookies.  These are not brownies, never have been, and never will be.  The end.Go into it thinking they're date cookies and maybe you won't be disappointed or disgusted.  Me, I hate dates.And, as others have mentioned, they are REALLY small.  They were migrating all over the place in the package when I first opened the box and having a party at one end of the tray.  Probably celebrating how awful they all taste.",1,I don't like tossing food.,1270425600
27940,A1GH0TQCHT8C1Y,B00E3C9UES,Ann Alcatraz,"This is the best I use it in everything, i switched from splenda to stevia and this actually has no after taste",5,Better than other stevia brands,1384646400
16336,A10B6G6W3DW1EY,B0000DID5R,Luopo,"I told my son to apply one a single drop to try it out, not a glop of hot sauce--which he instantly regretted. On a scale of 1 to 10, 1 being faintly noticeable heat, to 10 being OMG I'm on FIRE! this is a 10. Good s***.",5,Not for the faint hearted,1393200000
49400,AT1RF4WNPGGLC,B006BXUZVO,"Mick McArt ""Mick McArt""","I have to admit I am a major Raisan Bran fanatic. I've been eating this cereal almost every morning for over 20 years now. I switch up here and there but not for long, I just love the raisan and wheat combo. This new twist really excites me because it adds almonds and cinnamon, two of my other favorite things. The best part is they got the cinammon mix just right, it doesn't overpower the rest of the flavors, it just adds character. I am sold on this. Great job Kellog's. Now when I sit down to write my children's book seriesTales of Wordishure: A Book Of Christian Bedtime Stories, it's with a bellyfull of sweet crunchy goodness, who wouldn't be happy with that?",5,Sweet crunchy goodness.,1335225600
11640,A1WWULBGFR2TGQ,B00112IM56,Robert Fox,"I have been using it for the past couple weeks and it has been giving me more energy and helping me feel better throughout my day. Not the best quality I had, but good enough not to sacrifice a chunk of my bank account to making a daily habit.Pros:-Good Price-Good for the body-Slight Energy Boost (Don't expect it to replace caffeine though)-Mentally makes you feel better about yourselfCons:-Taste like Grass-Mostly just ground up dried Wheat Grass Powder.-Doesn't dissolve in water wellIf you ran out of money for the juice, go for this. It has the same effect for half the price. Mix it with a smoothie unless you like the taste of grass. Or make it tea out of it, just make sure to use lots of honey!",4,It's Wheat Grass Powder...,1343865600
30368,A1YCQHS3N8E8UE,B001FA1SSM,Amazon Customer,"Okay, this box of cereal literally disappeared in a flash around my house. It stays crunchy in milk and the strawberries in it look very nice. It is plenty sweet for our palates and every child and adult enjoyed eating it. Unlike some cereals that strive for more pure ingredients, this does not taste like cardboard.The only thing I might say is that if you are looking for a low sugar or low carb cereal, this is probably not it. Not a lot of chemicals, sweetened naturally, but not lo-cal or low-sugar. Still, we'll probably buy it again because of the natural ingredients and great taste. But it may have to be an occasional treat, due to the fact that my teenage boys can eat a whole box of it by themselves and it is not cheap.",5,Crunchy and delicious,1230681600
5362,A2A1XYSB692L6J,B001EQ51NA,"Patricia ""A Reader""","MR. Z BEEF BRAND PREMIUM BEEF JERKY is the very first beef jerky Ihave ever eaten!  But I've always been curious about this hiking-and-reputed-army-favourite, however, and so I decided to try it.  Hopefullythis review will help others who have never tried beef jerky before..as well as those who have eaten it before.I notice other Amazon reviewers state that it is not as dried out asmost beef jerky is.  I guess it isn't...even I have had meat thatwas more dried out than this beef jerky...and the meat I had wasn'teven beef jerky!  I understand that beef jerky is DEHYDRATED meat,it is dehydrated for the same reason that other food is dehydrated --to make it last longer, (for hiking, etc.), without refrigeration.(The package proudly proclaims: ""NO REFRIGERATION REQUIRED"", near thebottom of the back of package -- but this is presumably for UNOPENEDpackages, ONLY -- because, further up on the back of the package,the instructions, 'AFTER OPENING, REFRIGERATE OR EAT WITHIN THREEDAYS"", are also given.  (Both instructions are on the LEFT side ofthe back of the packet).This semi-soft meat gives much flavour!  I've alwaysliked teriyaki favouring...but have usually found it far, far too salty.Here, the teriyaki is definitely present, and definitely salty...but notas salty as teriyaki sauce. This is probably because, also included inthe ingredienets is ""smoke flavouring""....which is somewhat teriyaki-like in itself, but which has little or no salt, depending on the flavour of the liquid smoke. (The flavour of the liquid smoke is not given here.)  But, I guess when the two are combined, there is less salt then therewould be with teriyaki flavour, only.As in all dehydrated and dried food, the beef jerky is somewhat on the stiff side when first taken out of the package.  Chewing it gives youmore excercise than chewing most other foods!  To this beginner at beefjerky, the energy required to chew it reminds me of chewing a slightly-stiff, new stick of chewing-gum!  Not that difficult, really, once youstart, (at least with MR. Z - brand beef jerky) -- but don't expectthe ease of eating pudding or quiche, fellow first-time beef-jerky eat-ers!  (Is this why they say, ""Real Men Don't Eat Quiche"", I wonder?)So, you get a bit of EXCERCISE along with nutrition here!  Meat alwaysgives nutrition -- and sure enough, 12 grams of protein are listed foreach one ounce serving.  There are 4 servings in each 4 ounce packet.Each serving has 80 calories, 1 gram of fat, and 4% of the RDA of iron.Unfortunately, each serving also has 540 mg of salt!  So, even thoughit's not quite as salty as teriyaki sauce, you defintely can taste thesalt -- and it is a product obviously to be eaten with care, (if eatenat all), by those on low-sodium diets!Also unfortunately -- the ingredients listed, along with beef, water, soy sauce, salt, smoke flavouring, maltodextrin, garlic powder. soybean oil, onion powder, and hydrolyzed (water-induced?) soy protien -- also include, (perhaps inevitably, due to the process involved in making all beef jerky) -- monosodium glutamate, silicon dioxide, glychol propylene, flavouring, (which can be anything, really), erythorbate,sodium nitrate, and caramel colour.  Well, at least sodium nitrAte is used, and not the rumoured-worse-for-the-body sodium nitrIte.)  Still,all these artificial ingredients do give me pause...  Luckily, they are all listed underneath the natural ingredients here, and, as ingredients are to be listed, by US law, in Decending order, that means there are more of the natural ingredients here than the artificial and chemical ones.  As I said, perhaps these artificial and chemical ingredients are necessary because of the dehydrating and curing processes....but still, this is far from organic beef!  It may be considered a necessity for some, when camping and hiking however...and I have devised a little trick, myself, whenever I eat products with too many artificial or chemical ingredients for my taste.  It may not do too much....but Ialways try to DRINK TEA directly after eating, (and if possible,also before eating, such foodstuffs.  This is all my own idea -- I've never heard of anyone else doing this, but it seems to me -- what withtea's reputed anti-oxident and other benefits -- that drinking teaafter eating foods with artificial ingredients at least help somewhatin helping to ameliorate their reputed harmful and deleterious effects. (That is, at least a little, tiny bit...and maybe, perhaps, a bit more...?)  But one still wishes that a more natural curing and dehydratingprocess could be found and/or used.Thoughtfully included in this package is a tiny packet of ""Oxy-Free 504""([...]  The words ""Oxygen Absorber"" are written on the packet as well, which describes the purpose of this ""DO NOT EAT"" enclosure -- which is to keep the meat fresh.  As well as the meat itself, this tiny golden packet can, I think, be refrigerated as well....to be used again when keeping other items fresh, if one wishes.  (But don't use it for too long...tiny air holes in the packet allow the freshener to work, butalso will stop it's usesfullness after a while).All in all, this is a very good product. It is very, very tasty!  And, as far as beef jerky goes, it is not tough at all!  It proudly proclaims, on the front of the packet, that it is made from grain-fed beef, (the best kind!).  Also, that it is 96% fat-free!  (Just looking at the meat pieces within tells you this is true...very, very little fat is visible -- and this is a great thing to see!)  Writing on this packet of beef jerky, (both front and back), proudly proclaims it to be a PRODUCT OF BRAZIL, and it is inspected and passed by the Brazillian Ministry of Agriculture, It has both the signature and seal of the ""Ministerio da Agricultura"" of Brazil printed on the back of package.  It is distributed by IFC, International Foods Company, 6323 NW 99th Avenue, 33138, ([...]) A contact phone number is also given on the packet.This product has a l-o-n-g shelf life.  I received it today, May 28, 2008, and the expiration date is January 23, 2009.  With the prices of meat going up every day, it might be a good idea to buy and keep at least some of this beef jerky in your kitchen, even if you don't go hiking orexploring, or aren't in the army!  And this really does seem to be PREMIUM beef jerky, as the product's name implies.  If you want beefjerky, I believe that MR. Z PREMIUM BEEF JERKY is the brand to buy, (and especially in the teriyaki flavour, for all us teriyaki-flavour lovers!)",4,"TASTY, __NUTRITIOUS, __GIVES__EXCERCISE, __BUT........",1211932800
24139,A2NAZ6EX7YIA7N,B002YR97BU,G0NZ0,"I was not able to find any UNSWEETENED coconut flakes in local stores. Coconut is kinda sweet in itself, I have no idea why they load it with sugar.Anyway these flakes are so flavorful. There are a trillion ways you can use them. They are also so fresh.Some people have said in their reviews they are dry... well I suppose that is inevitable because they need to dry the coconut meat in order to preserve it. Also, obviously these will tend to be more dry than those shredded finely because finely shredded flakes will have more surface in contact with moisture from other foods (or your mouth if one eats them alone) and thus will absorb more moisture than large flakes. But it is very easy to shred them more finely with a food processor or similar tools. Personally, even eating them alone without shredding further, I have not found them dry at all.Overall, outstanding product.",5,"Superfresh, flavorful and - yay! - no added sugar",1327536000
4929,A2LVL416FFXCSI,B0013JMHIK,"G. Nolan ""Get out there!""","When I was diagnosed with Celiac I tried many different flours. I found Teff to be the least palatable of the bunch. I find it to be bitter and have an unpleasant taste. I know there has been much hype about Teff but the taste does not live up to the hype. I prefer Sorghum 1st, almond 2nd, millet 3rd, tapioca 4th, arrowroot 5th, coconut 6th, and brown rice 7th. Bob's Red Mill are fine it is just a question of what you prefer.",2,Bitter seed to swallow,1362700800
7988,AZG9NISRWJB6F,B002GWH4OK,bridgebuddy,"Use only strong decaf in the morning, but often like a flavored decaf in the evening.  Needs to stay robust as that's what my wife prefers.  Both the flavors in this decaf are subtle and do not mask the good coffee flavor.  This is probably the most robust flavored decaf we've found.  I'd recommend without hesitation as it was also a good value.",5,Great Decaf,1287360000
14026,A1L4BY5GG3U3LX,B000AY9SR2,John M davis,"These are good.I find them a little rubbery, but definitely a good product.Mild flavor.Great with quinoa .",4,I Like Loma Linda,1357257600
28937,AOQ2IB802NXAQ,B0027HUUNG,Irishlawlass,"I bought this because I am a HUGE fan of The Barefoot Contessa and she's always saying to use a &#34;really good olive oil&#34;.  Thing is, she never says what she considers to be a &#34;really good&#34; olive oil.  So I googled it and found out this is the stuff she uses. I used it in her spring green risotto and the dish was the bomb. Not sure the olive oil was the reason but if she says it's great, then it's great. It has a nice taste. I'm going to get some bread dipping seasoning and add it to this EVOO and see what I think.",5,Barefoot Contessa recommends,1365120000
36262,ABQVDKWU40G0V,B000ENUC3S,"Dr. B. Santos ""I appreciate honest advertising.""","The raw nuts and fruits in these bars make them as close to nature as anything you will find in a wrapper. The Larabar reminds me of the naturally zesty and sweet fruit rolls I used to eat as a kid but also has wonderful, flavorfull fresh nuts mixed in. Raw nuts contain healthy fats and the protein and fat in the nuts will lower the glycemic index of the food. If you don't want to lug around raw cherries and a snack bag of raw nuts, this is the convenient alternative.Keep in mind, these are excellent treats for pets too. They are especially nice for birds who like to pick at the dried fruit and munch on the raw nuts. If you are going to offer these to a pet, please check the ingredients to be sure they are compatible with your species of pet.",5,As healthy as bars get,1266451200
8203,A1YDD2H2OK4TGN,B000SATIBO,Natalie,"If you like that oily bergamot taste you will LOVE this, but if you're used to Twinnings' Earl Grey, this might be too strong. Personally, I loved it, but if you purchase this and do not like it, consider mixing 1/2 black tea and 1/2 Earl Grey. :-)",5,Strong Earl Grey Flavor,1361923200
42939,AT8TS7XTO8TIE,B004VDH4L0,AlmostEverything84,Decided to try these for the first time due to health benefits. I have to say these are good. Not fishy tasting at all to me. They did have skin and bones but I just ate it all. They are big and slimy so it may gross you out but I just thought of it as a privilege to know what I'm actually eating. Going to try the crown prince brand as well n,5,First sardine experience,1388966400
35114,A16BZEC45QNMCA,B001E52XGO,"P. L. Watkins ""Shoppamania""",Thews might be OK in a real pinch. The flavor is OK. they are so skimpy on the meat though. I would rather pay another buck and get a few bites of meat with the meal. They are filled up with lots of gravy and maybe four bites of meat. They are pretty sad meals. Military MRE's and significantly better in most cases. I have tried several of the varieties. The issues are all the same. A great deal of sauce and hardly any meat. It is edible. Hardly satisfying.,2,Not much meat.,1318723200
37681,A2XZ17U949T053,B000F4D5GC,"James Marker ""1goodeye""",This is way better than the usual stuff off the grocery shelf that is half sugar. Great coconut taste. It is spendy and it will dry out rapidly after opening so put it in a sealed jar or something if you plan to keep it long without eating it.,5,Great clean pure coconut,1388188800
7289,A11TZXDH7Q4GX1,B005FQAJWS,KevDread,"I ordered this jerky to try it out as an alternative to BEEF jerky. I knew, going in, that Oberto made really tastey beef jerky. Well now I know that they make really good turkey jerky too. I have this on subscription and I have been getting an 'extra delivery' quite often. It tastes so good that once I open the package, I eat the whole thing. It has a sweet taste that I can understand might be overwhelming to some, but for me, it's perfect. I plan on keeping this on subscription. Try it. You won't be disappointed!",5,I love it! This turkey jerky tastes AWSOME!,1340668800
17743,A1LQ01XCMF2ZD0,B0009F3PJ4,P. Foster,"I was drinking Twinnings peppermint tea and others, but nothing compares to this one! It is very strong, has a nice aroma and works great for relieving a headache, sore throat, upset stomach, and IBS. It is naturally sweet in taste so no need to add any sweeteners. It also seems to wake me up which is huge plus.",5,Best Peppermint tea out there!,1327708800
33365,A1DLYR5HABFOVC,B0045Z6K50,Brian Guinnip,"I have tried lots of different K-cup coffee brands, and this is one of my favorites. It's extra bold and has a great flavor. I have pretty much settled on just this one. I make the 10 oz mug size coffee and the extra bold is just right.",5,About as good as it gets,1365811200
25956,A2EIDL9KC24KBE,B0010YA02S,Alexandra,"I have instantly noticed an increase in my energy and overall well being.  This makes it so convenient to get your greens regularly.  I've made it my first drink of the day with my green tea, it gives me steady energy & curbs my appetite.  The day before I started using this, I was starting to catch a cold, the next morning I drank this and I felt like my immune system got an immediate boost and I was fine by later that day and the cold never settled in.  The taste is very mild so you can add it to your protein shake or drink with water by itself.  I put it in the blender for 5 seconds and it's easy to drink.So far I like this product and will continue reordering.",5,I just started using Amazing Grass Green SuperFood,1328054400
17333,A2SRVDDDOQ8QJL,B0009F3PLC,MJ23447,"First, I love the tea.  I like the taste and I like how each teabag is sealed in an airtight wrapper.  When I'm not feeling well I like to use a teabag of echinacea and bag of Organic Throat Coat [...]Second I really appreciate that they will tell you the country of origin for each ingredient in their teas.  So many companies these days are not transparent about that kind of thing.  I have not yet had the opportunity to request certificates of analysis but they do claim to adhere to ""pharmacopoeial grade"" teas.  This means that they SHOULD be testing to be in compliance with, probably, the European Pharmacopoeia .",5,Hard to go wrong with Traditional Medicinals,1355270400
11918,AU1SKSAF00JJH,B00DMSHM30,"J. Villeneuve ""jayvil""","When I first looked at these pouches I thought they were extremely small and not much cereal would be inside.  I was surprised to snack on Krave pieces for longer than expected and concluded the serving size is pretty good for a snack.  I got these to send in school lunches as a snack since they are conveniently packaged.  They've also been used for breakfast and the kids were happy to have some old favorites (Apple Jacks) and the newer Krave cereal.  I'd say the advantage over the other single serve cups or boxes is the space savings of the pouches if you were taking them on a trip or in your lunch.  Other than that, if you are after single serve, go for the cheapest packaging.  It's obviously the same cereal inside!",4,Compact little pouches for on the go...,1388966400
2884,A3EDIPCXT15C3T,B000V1O28Y,Honey Solomon,"This Compleat is my favorite! Whole chicken breast with dressing that is flavorful with bits of celery. Easy to store and quick to prepare. The nutritional values are reasonable (sodium is a tad high). I add Le Sueur peas and/or carrots for a fun meal. For those of us who prefer the convenience of Amazon grocery shopping, this is a definitely recommended.",5,Good choice!,1386028800
11724,AIREHOF22MIBM,B004JGQ15E,Vital Spark,"The popcorn is crisp, sweet, and good tasting. Each pack is enough for an ample and satisfying sweet treat. Also, at only 130 calories, I could see this being very popular with dieters, or anyone who feels they are due a little self-indulgence; it really doesn't taste like a diet snack.",4,Guilt free sweet treat,1304467200
44099,A12XKCM5DZ1B7A,B000CQBZPG,"M. Rao ""raolin""",Best dip tea for Desis who loves Masala Chai.  Try it with instant milk from Walmart or Peak milk powdder available on Amazon.,5,Best dip tea for Desis who loves Masala Chai.,1368748800
